"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"hsa-let-7g-5p",53.0531103333333,55.185873,47.5983536666667,200.641593333333,236.136723333333,233.791256666667,74.3850833333333,65.7808133333333,65.7808133333333,0.1,0.1,0.1,0.1,0.1,223.794056666667,256.390536666667,230.640766666667,116.624406666667,128.03952,6.532484,4.39797366666667,5.73074466666667,79.67572,75.6424566666667,79.67572,916.434133333333,916.434133333333,1042.40193333333,916.434133333333,828.4594
"hsa-let-7i-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-let-7i-5p",59.645553,61.6696566666667,56.312688,129.268216666667,167.229703333333,179.1878,36.5467053333333,35.112693,34.3005863333333,17.532147,16.7108866666667,17.0088996666667,112.71333,100.839103333333,138.39552,140.323956666667,138.39552,68.5984233333333,77.7113733333333,13.898425,13.7659233333333,13.34866,63.99786,65.7808133333333,63.99786,626.801,626.801,663.971733333333,651.2356,663.971733333333
"hsa-miR-1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-100-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-100-5p",0.1,0.1,0.1,99.38393,123.362543333333,119.996336666667,8.29564166666667,4.492097,8.705491,0.1,0.1,0.1,0.1,0.1,44.876574,40.705439,37.2603803333333,183.381606666667,197.541783333333,0.1,0.1,2.688859,43.181328,40.9878096666667,42.3985896666667,724.9859,752.437833333333,828.4594,796.160133333333,796.160133333333
"hsa-miR-101-3p",0.1,0.1,0.1,23.3216193333333,22.4873196666667,23.0056106666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,77.01939,80.43092,74.3850833333333,17.8696066666667,22.6479443333333,0.1,0.1,0.1,13.7659233333333,13.5073823333333,17.4247566666667,101.70781,84.3257233333333,97.7872066666667,80.43092,73.1262233333333
"hsa-miR-101-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,26.257759,21.2756686666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-103a-2-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.924335333333333,4.910743,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-103a-3p",93.2389133333333,100.839103333333,96.8160533333333,1159.63,1535.36296666667,1454.52516666667,428.1029,397.158366666667,389.680243333333,20.5174816666667,23.203351,19.4077796666667,0.1,0.1,1421.01723333333,1393.60066666667,1393.60066666667,1081.16663333333,1256.50193333333,117.88516,114.467336666667,129.268216666667,1799.1535,1704.1382,1704.1382,1317.27186666667,1256.50193333333,1421.01723333333,1393.60066666667,1393.60066666667
"hsa-miR-103b",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-105-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6968643333333,12.164179,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-105-5p",0.1,0.1,0.1,7.63594133333333,5.16192,4.005611,0.165603333333333,0.1,0.585131666666667,0.1,0.1,0.1,0.1,0.1,5.43451633333333,4.31710033333333,1.36827833333333,19.1306416666667,22.4873196666667,0.1,0.1,0.1,23.203351,23.9442406666667,24.8576066666667,45.731513,38.6567496666667,41.6693416666667,43.5270713333333,45.731513
"hsa-miR-106a-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-106b-3p",13.618674,11.905282,13.2466276666667,12.6090466666667,7.70745433333333,7.547863,0.924335333333333,1.264099,1.15067566666667,10.698379,8.84215666666667,8.84215666666667,0.1,0.1,7.35987133333333,5.47837866666667,2.483867,3.31489233333333,4.705708,3.571929,1.882497,1.32498166666667,11.0252363333333,9.27301666666667,12.3402956666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-106b-5p",110.49741,115.500513333333,114.467336666667,863.832266666667,967.273533333333,967.273533333333,181.446373333333,175.850886666667,175.850886666667,68.5984233333333,71.1217266666667,65.2039933333333,1.61012433333333,2.77548666666667,2060.92283333333,2060.92283333333,1987.6156,397.158366666667,437.054603333333,91.3718966666667,85.31851,111.64921,651.2356,676.1609,676.1609,167.229703333333,154.161156666667,175.850886666667,164.517776666667,169.422196666667
"hsa-miR-107",162.361913333333,167.229703333333,162.361913333333,1081.16663333333,1042.40193333333,1081.16663333333,338.573176666667,338.573176666667,338.573176666667,44.4678756666667,45.24639,43.181328,0.1,0.1,1159.63,1159.63,1159.63,777.966733333333,885.5029,98.53199,95.74105,117.88516,1042.40193333333,1042.40193333333,1001.9816,863.832266666667,863.832266666667,967.273533333333,967.273533333333,916.434133333333
"hsa-miR-10a-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-10a-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-10b-3p",0.1,0.1,0.1,0.1,0.1,0.1,4.87152633333333,5.00300266666667,3.42702666666667,5.51553866666667,8.442647,8.442647,7.23191166666667,5.43451633333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.853152,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-10b-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1178-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1179",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.917467,10.2907046666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1180",104.62265,87.5393233333333,79.1665033333333,18.633054,17.307879,17.159441,32.8189253333333,33.155823,29.9682003333333,117.88516,125.052233333333,109.657476666667,555.751,602.2713,18.406733,18.1096896666667,17.713749,26.3792246666667,23.690623,84.3257233333333,77.01939,74.3850833333333,81.17024,71.1217266666667,72.3064733333333,25.518856,30.598659,35.9770346666667,38.3939373333333,0.1
"hsa-miR-1181",48.1199126666667,43.181328,49.4696903333333,70.00738,63.99786,60.040291,34.750759,35.509531,38.9536076666667,50.77319,49.0188543333333,50.365666,71.6956433333333,59.2289286666667,27.2330296666667,23.0056106666667,26.257759,28.7230623333333,26.257759,25.9524053333333,29.3190066666667,21.7309853333333,67.1382133333333,67.65565,64.65779,46.461634,60.3424723333333,38.3939373333333,46.461634,51.3011296666667
"hsa-miR-1182",19.7171436666667,23.9442406666667,24.6872413333333,20.5174816666667,21.391951,18.8039023333333,24.2584976666667,24.553135,24.8576066666667,27.5038483333333,27.9585883333333,28.4980063333333,27.7756526666667,26.5460556666667,20.858372,22.4873196666667,22.6479443333333,13.7659233333333,15.4163443333333,38.6567496666667,35.3061213333333,36.5467053333333,9.64974766666667,13.898425,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1183",70.00738,70.5748366666667,68.5984233333333,60.040291,55.6458773333333,58.202324,94.24765,93.2389133333333,94.24765,64.65779,61.6696566666667,62.2442433333333,42.0944926666667,47.5983536666667,60.3424723333333,58.6235996666667,62.8675466666667,56.312688,53.630894,126.82943,121.529993333333,128.03952,39.6310923333333,41.6693416666667,41.6693416666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1184",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1185-1-3p",148.437086666667,152.603986666667,155.904523333333,64.65779,61.0343033333333,62.2442433333333,103.419106666667,108.362816666667,104.62265,137.022673333333,129.268216666667,137.022673333333,129.268216666667,119.996336666667,74.8139366666667,74.3850833333333,77.01939,58.202324,62.2442433333333,107.123873333333,107.123873333333,101.70781,70.5748366666667,69.3023766666667,70.5748366666667,32.1092673333333,38.089627,34.750759,37.2603803333333,30.1825636666667
"hsa-miR-1185-2-3p",83.1248633333333,81.17024,88.5465533333333,35.509531,33.4154636666667,33.155823,52.6017983333333,54.037878,51.667158,70.5748366666667,69.3023766666667,73.1262233333333,66.27365,65.2039933333333,39.9403293333333,43.5270713333333,42.3985896666667,31.3372946666667,32.8189253333333,54.750514,56.312688,55.6458773333333,35.112693,35.112693,38.089627,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1185-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1193",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1197",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1200",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1202",2850.41396666667,2850.41396666667,2850.41396666667,1799.1535,1393.60066666667,1535.36296666667,2133.22976666667,2133.22976666667,2133.22976666667,2273.39443333333,2273.39443333333,2133.22976666667,1902.11516666667,1799.1535,2850.41396666667,2533.58143333333,3083.85333333333,1639.07453333333,1704.1382,1799.1535,1704.1382,1987.6156,1256.50193333333,1421.01723333333,1421.01723333333,555.751,540.857333333333,526.979933333333,511.201633333333,511.201633333333
"hsa-miR-1203",0.1,0.1,0.1,0.1,0.1,0.1,1.36827833333333,1.61012433333333,1.61674266666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1204",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1205",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1206",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1207-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1207-5p",3083.85333333333,3083.85333333333,3083.85333333333,1454.52516666667,1081.16663333333,1123.8875,2850.41396666667,2850.41396666667,2850.41396666667,3083.85333333333,3083.85333333333,3083.85333333333,3083.85333333333,3083.85333333333,1704.1382,1639.07453333333,1639.07453333333,1704.1382,1639.07453333333,2850.41396666667,2850.41396666667,2850.41396666667,1987.6156,1987.6156,1987.6156,250.63573,236.136723333333,219.835596666667,230.640766666667,256.390536666667
"hsa-miR-1208",0.1,0.1,0.1,21.9120013333333,19.5806096666667,20.6880836666667,10.5286526666667,10.7899023333333,11.6363856666667,14.675915,16.3697696666667,16.7108866666667,6.48303033333333,7.07070633333333,0.1,0.1,5.567561,9.64974766666667,0.1,12.3402956666667,12.6090466666667,10.9678516666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-122-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-122-5p",13.7659233333333,11.2803036666667,11.1818156666667,0.1,0.1,0.1,0.1,0.1,0.1,51.667158,53.0531103333333,51.667158,262.04081,226.95835,0.1,0.1,0.1,0.1,0.1,31.5059486666667,27.9585883333333,24.6872413333333,26.3792246666667,19.7171436666667,23.690623,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1224-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1224-5p",158.686693333333,162.361913333333,179.1878,83.1248633333333,77.7113733333333,78.45132,169.422196666667,170.87286,169.422196666667,158.686693333333,158.686693333333,169.422196666667,134.718656666667,137.022673333333,92.3814033333333,91.3718966666667,92.3814033333333,87.5393233333333,88.5465533333333,169.422196666667,170.87286,158.686693333333,73.1262233333333,71.6956433333333,69.3023766666667,0.1,41.6693416666667,32.1092673333333,33.7253423333333,0.1
"hsa-miR-1225-3p",15.9789776666667,15.239167,13.898425,0.1,0.1,0.1,4.31710033333333,2.60868466666667,2.60868466666667,7.70745433333333,6.266514,6.65771066666667,2.46171433333333,2.86458466666667,0.1,0.1,0.968343666666667,0.1,0.1,5.22136766666667,4.432032,3.91087433333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1225-5p",2273.39443333333,2273.39443333333,2133.22976666667,1042.40193333333,863.832266666667,885.5029,2060.92283333333,2060.92283333333,2060.92283333333,1639.07453333333,1639.07453333333,1639.07453333333,2060.92283333333,2133.22976666667,1256.50193333333,1256.50193333333,1317.27186666667,1123.8875,1001.9816,2533.58143333333,2273.39443333333,2133.22976666667,2060.92283333333,2060.92283333333,2060.92283333333,302.083186666667,330.65195,262.04081,285.982703333333,296.67643
"hsa-miR-1226-3p",0.1,0.1,0.1,0.1,3.54304466666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1226-5p",48.4795646666667,47.5983536666667,46.9924543333333,28.3381266666667,25.123198,26.3792246666667,40.9878096666667,41.3238996666667,41.6693416666667,62.8675466666667,58.202324,61.0343033333333,65.7808133333333,65.7808133333333,30.4270116666667,29.1079826666667,27.9585883333333,25.9524053333333,27.0180103333333,52.1397906666667,53.0531103333333,55.185873,23.513658,25.123198,25.9524053333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1227-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.426690333333333,0.1,0.1,0.1,0.1,0.1,5.00300266666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1228-3p",33.155823,32.8189253333333,28.158695,18.268504,16.227181,16.0795136666667,12.4515153333333,12.3402956666667,13.4298253333333,24.380498,19.5806096666667,21.5612773333333,14.9008326666667,14.2472923333333,0.1,10.7899023333333,9.082843,15.6446166666667,15.853756,18.1096896666667,16.5746616666667,15.4163443333333,20.1409116666667,21.2756686666667,20.6880836666667,39.9403293333333,0.1,19.2911753333333,22.8019933333333,0.1
"hsa-miR-1228-5p",129.268216666667,109.657476666667,103.419106666667,0.1,0.1,0.1,20.3475836666667,22.8019933333333,20.1409116666667,131.82762,135.912493333333,121.529993333333,526.979933333333,555.751,5.73074466666667,4.66321133333333,8.064111,16.7108866666667,10.5286526666667,95.74105,78.45132,76.3103766666667,77.7113733333333,68.5984233333333,77.01939,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1229-3p",0.1,0.1,8.50103033333333,0.1,0.1,0.1,1.29959833333333,0.1,2.58514866666667,7.45579366666667,4.217556,2.70596166666667,2.157791,1.16143766666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1231",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1233-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1234-3p",23.9442406666667,26.8450346666667,23.690623,73.1262233333333,71.1217266666667,70.5748366666667,21.117586,20.3475836666667,23.203351,14.3379426666667,14.7709123333333,15.6446166666667,1.864063,1.961429,7.19290333333333,7.138168,10.0294193333333,35.509531,39.3398156666667,15.4163443333333,14.3379426666667,12.2639916666667,24.2584976666667,25.7154283333333,25.123198,28.7230623333333,31.8345743333333,19.1306416666667,30.1825636666667,0.1
"hsa-miR-1236-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1237-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1238-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.741389333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-124-3p",572.833233333333,540.857333333333,572.833233333333,7886.354,5748.65933333333,5748.65933333333,3083.85333333333,3083.85333333333,3083.85333333333,437.054603333333,428.1029,437.054603333333,144.087066666667,154.161156666667,9605.58233333333,9605.58233333333,9605.58233333333,3873.214,4051.796,724.9859,724.9859,828.4594,4613.77333333333,4613.77333333333,5748.65933333333,11754.1733333333,11754.1733333333,11754.1733333333,11754.1733333333,11754.1733333333
"hsa-miR-124-5p",0.1,0.1,0.1,19.4077796666667,19.1306416666667,16.805176,3.06770333333333,3.12937066666667,2.93229966666667,0.1,0.1,0.1,0.1,0.1,38.3939373333333,38.9536076666667,38.3939373333333,33.7253423333333,36.9740516666667,0.1,0.1,1.264099,24.553135,26.3792246666667,27.0180103333333,108.362816666667,96.8160533333333,121.529993333333,92.3814033333333,84.3257233333333
"hsa-miR-1243",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.39797366666667,6.65771066666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1244",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.31489233333333,4.24553466666667,40.3613823333333,33.155823,0.1,5.84349033333333,6.910344,0.1,0.1,5.43451633333333,3.394731,3.26611166666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1245a",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1245b-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1245b-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1246",7886.354,7886.354,7886.354,724.9859,676.1609,676.1609,3873.214,3569.0098,3569.0098,1256.50193333333,1317.27186666667,1256.50193333333,181.446373333333,296.67643,2533.58143333333,3083.85333333333,2850.41396666667,1317.27186666667,1454.52516666667,1987.6156,2133.22976666667,2533.58143333333,4051.796,4051.796,4051.796,170.87286,280.07927,167.229703333333,167.229703333333,148.437086666667
"hsa-miR-1247-3p",14.3379426666667,22.0984213333333,15.853756,0.1,0.1,0.1,14.7709123333333,13.7659233333333,14.7709123333333,61.6696566666667,62.2442433333333,66.27365,73.8439233333333,61.0343033333333,0.1,12.6090466666667,10.116807,4.24553466666667,5.377359,25.7154283333333,26.5460556666667,24.988999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1247-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1248",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1249",37.2603803333333,23.3216193333333,27.5038483333333,0.1,10.7899023333333,11.086192,12.2639916666667,13.898425,13.118125,29.1079826666667,22.2846833333333,24.1249606666667,20.1409116666667,20.3475836666667,13.34866,6.300378,12.5383916666667,9.494064,11.4643193333333,20.3475836666667,16.227181,15.853756,15.0098863333333,14.675915,10.3748856666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1250",0.1,0.1,0.1,0.1,0.1,0.1,0.816010666666667,0.1,1.04953933333333,0.1,0.1,0.1,2.50789133333333,3.26611166666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1251",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1252",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1253",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1254",0.1,0.1,0.1,0.1,0.1,0.1,0.720937333333333,0.968343666666667,0.1,11.6363856666667,10.5286526666667,12.4515153333333,8.254155,8.84215666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1255a",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1255b-2-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1255b-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1256",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1257",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-1258",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,21.9120013333333,19.9844976666667,25.123198,27.0180103333333,34.5249283333333,0.1,0.1,0.1,29.9682003333333,22.0984213333333,0.1,2.58514866666667,1.97219333333333,24.380498,19.5806096666667,10.5286526666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-125a-3p",338.573176666667,347.810633333333,347.810633333333,73.8439233333333,61.6696566666667,65.7808133333333,112.71333,110.49741,112.71333,368.829336666667,330.65195,338.573176666667,752.437833333333,701.9895,101.70781,103.419106666667,103.419106666667,109.657476666667,104.62265,302.083186666667,360.34751,290.845873333333,78.45132,81.17024,80.43092,44.2307846666667,62.2442433333333,45.9516353333333,55.185873,59.645553
